posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
398.2448,3.369198,190.0729,0.6000061,3.859292,0.6000061
294.553,3.36494,422.0446,0.4899902,3.760815,0.4899902
236.4782,3.276615,170.7555,0.6000061,3.753241,0.6000061
415.1668,5.608369,436.4592,1,5.666427,1
194.2329,0.4140998,186.1281,0.1459198,0.4143154,0.1512909
247.825,0.6974682,361.4529,0.1636353,0.6978315,0.1644897
260.56,5.888381,448.2632,1,5.949337,1
257.5803,3.032662,459.0826,0.6000061,3.473802,0.6000061
209.5339,5.95956,389.1402,1,6.021253,1
415.999,0.5690097,460.09,0.1457825,0.569306,0.1511841
444.2288,5.205266,263.9267,1,5.259151,1
362.8846,2.489969,324.8868,0.4899902,2.782906,0.4899902
253.3232,0.6319467,449.3115,0.1530151,0.6322759,0.1479797
439.7429,0.4567928,171.4118,0.1479187,0.4570307,0.1529846
471.271,4.801477,430.6159,0.6000061,5.499914,0.6000061
269.2408,3.343191,426.088,0.6000061,3.829501,0.6000061
248.2663,2.624275,189.1113,0.4900055,2.933013,0.4900055
307.7958,4.874603,363.938,1,4.925066,1
239.5548,4.011776,254.0193,0.4900055,4.483751,0.4900055
279.6379,4.009849,451.7552,1,4.051359,1
409.6345,4.653461,280.2946,0.6000061,5.330367,0.6000061
402.4999,3.528098,253.5394,0.6000061,4.041306,0.6000061
242.0717,0.7040107,466.368,0.1640015,0.7043774,0.1645508
311.1929,3.471686,412.7558,1,3.507625,1
170.1566,4.13467,383.9396,1,4.177473,1
472.4388,3.963457,181.3364,1,4.004488,1
279.5491,3.009437,484.2674,0.6000061,3.447198,0.6000061
281.6635,0.6406143,383.5695,0.1323547,0.6409478,0.1245422
323.3424,0.5330567,185.7577,0.1626282,0.5333343,0.1640625
490.8748,5.689804,439.6933,1,5.748705,1
230.506,0.4802986,326.0313,0.1620026,0.4805487,0.1637268
480.2273,6.277431,320.632,1,6.342415,1
226.8007,0.6121147,295.6271,0.1432648,0.6124335,0.1490173
350.3302,2.734725,347.6187,0.4899902,3.056458,0.4899902
290.9707,5.978143,208.6714,1,6.040029,1
395.4758,5.029281,312.1966,1,5.081344,1
428.534,2.77208,253.2775,0.6000061,3.175315,0.6000061
317.9192,0.4307828,382.0576,0.1337891,0.4310071,0.140686
361.0616,3.649996,314.0179,1,3.687781,1
415.2906,3.262281,361.8826,0.4899902,3.646079,0.4899902
301.8913,4.119558,434.1825,0.6000061,4.718801,0.6000061
190.783,3.416835,244.6135,1,3.452206,1
239.4651,3.425721,202.9053,0.4900055,3.828746,0.4900055
215.7342,4.926112,222.8242,1,4.977108,1
399.8023,2.687945,260.1027,0.4899902,3.004173,0.4899902
201.6982,5.09957,367.8943,1,5.152361,1
487.4943,2.946204,480.5983,0.6000061,3.374767,0.6000061
269.4829,0.5725539,174.0045,0.1352539,0.5728521,0.1277313
429.5708,0.656208,272.7341,0.1471558,0.6565498,0.1523438
219.7063,4.040438,200.6945,0.6000061,4.628171,0.6000061
392.4373,3.514262,239.1017,0.4899902,3.927704,0.4900055
435.3618,5.458324,349.3824,1,5.51483,1
394.2592,4.368726,198.455,0.4899902,4.882693,0.4900055
381.7237,0.7363706,189.9235,0.1385803,0.7367539,0.144928
208.6168,4.504993,314.8985,0.6000061,5.160303,0.6000061
268.3543,4.020851,405.5233,0.6000061,4.605736,0.6000061
342.6987,3.898879,388.1473,1,3.93924,1
473.8441,5.692237,222.6076,1,5.751164,1
278.1973,4.229967,318.8515,0.6000061,4.845271,0.6000061
459.1001,3.632578,390.9122,0.6000061,4.160983,0.6000061
294.414,3.587961,296.0502,1,3.625104,1
288.144,3.677355,475.9199,0.4899902,4.109984,0.4899902
397.8502,3.143897,325.0158,0.6000061,3.601217,0.6000061
347.9845,4.279897,464.7857,0.4899902,4.783414,0.4899902
426.0021,4.427118,359.6,0.6000061,5.071098,0.6000061
447.8149,0.5116045,332.1438,0.1382446,0.5118709,0.1446533
397.5926,2.797227,242.496,0.6000061,3.20412,0.6000061
199.7479,3.57158,381.5699,1,3.608553,1
188.4197,4.244598,397.3681,0.6000061,4.86203,0.6000061
469.3062,0.4101714,379.8,0.1637878,0.410385,0.1645203
279.5197,4.278135,387.6012,0.6000061,4.900446,0.6000061
357.5753,4.772323,477.4555,0.6000061,5.466517,0.6000061
282.8295,0.6082389,373.341,0.1640015,0.6085556,0.1624756
171.739,2.598482,311.1267,0.4900055,2.904186,0.4899902
301.7324,3.707911,460.7123,0.6000061,4.247273,0.6000061
438.2179,3.064666,362.3163,0.4899902,3.425215,0.4899902
281.5663,4.112292,278.6675,0.4899902,4.596091,0.4899902
239.3041,2.764539,306.7381,0.6000061,3.166677,0.6000061
277.3185,0.5420936,334.347,0.1333618,0.5423759,0.1403198
381.1472,0.5915332,436.1439,0.1622925,0.5918412,0.1638794
438.4265,4.796013,361.66,1,4.845661,1
253.9726,2.948793,382.1157,0.4900055,3.29571,0.4899902
463.1993,3.7647,382.971,0.6000061,4.312324,0.6000061
222.5718,0.4714625,355.7018,0.1494293,0.4717081,0.1437378
311.3676,0.5851507,295.3581,0.1384583,0.5854554,0.1448364
493.7646,4.271946,291.3855,0.6000061,4.893356,0.6000061
269.3105,6.099002,167.9546,1,6.162139,1
251.4291,4.110794,348.9723,0.4900055,4.594417,0.4899902
233.2187,3.001374,439.3244,0.4900055,3.354477,0.4899902
330.0706,3.707616,308.7263,0.6000061,4.246937,0.6000061
228.5272,0.612482,166.6407,0.1402283,0.612801,0.1463776
388.5055,5.063456,370.1305,1,5.115872,1
243.6488,2.644614,477.8344,0.4900055,2.955746,0.4899902
192.8716,5.757115,342.4187,1,5.816713,1
186.5876,4.813876,242.3501,1,4.863709,1
332.9879,5.681133,433.7978,1,5.739944,1
394.743,4.881213,252.2376,0.6000061,5.591249,0.6000061
197.0185,2.613711,401.3273,0.4900055,2.921207,0.4899902
272.8345,3.412548,465.2305,1,3.447875,1
210.8785,3.755696,407.8217,0.6000061,4.30201,0.6000061
329.5503,2.952191,175.2881,0.6000061,3.381625,0.6000061
336.9973,0.686895,485.0935,0.1457825,0.6872527,0.1395569
366.0949,4.484848,401.0456,0.6000061,5.137227,0.6000061
359.9449,0.4554218,433.6814,0.1448669,0.455659,0.1503906
320.7239,3.267395,450.8833,17.31665,3.267395,27.479
287.7166,1.633698,401.2097,17.80444,1.633698,40.56812
282.3508,1.633698,458.1189,18.61743,1.633698,10.48755
282.1069,1.633698,444.7046,14.79639,1.633698,10.24365
266.335,1.633698,487.8743,13.33301,1.633698,11.62573
342.512,1.633698,496.8984,13.08911,1.633698,2.601563
315.1956,1.633698,377.2266,5.609619,1.633698,5.690918
355.2759,1.633698,450.5581,12.68262,1.633698,26.01563
327.0652,1.633698,391.3726,12.76392,1.633698,13.49561
343.4063,1.633698,484.8662,8.617676,1.633698,11.86963
350.8857,1.633698,413.2419,17.23535,1.633698,14.55249
333,0,155.0369,166.5,0,11.46313
230.6503,2.760027,160.0463,0.4900055,3.084736,0.4900055
487.1318,4.646362,165.1475,1,4.694462,1
456.8384,2.438388,162.4352,0.4899902,2.725257,0.4900055
401.1358,3.251958,161.1705,0.6000061,3.724997,0.6000061
265.8108,0.6610063,153.4139,0.1620178,0.6613505,0.1637268
188.2308,3.584384,157.6281,0.6000061,4.105779,0.6000061
207.5202,2.995594,153.5385,0.6000061,3.431342,0.6000061
345.1643,6.137105,164.2944,1,6.200637,1
288.1931,0.4600427,161.9491,0.1342468,0.4602823,0.1266022
349.0203,2.705689,161.7095,0.6000061,3.099267,0.6000061
207.0856,5.844507,161.1016,1,5.90501,1
391.1838,3.236802,165.3969,0.6000061,3.707637,0.6000061
238.9424,0.431049,158.755,0.1481476,0.4312735,0.1531677
367.186,3.334269,158.6814,0.6000061,3.819282,0.6000061
484.8284,3.541273,164.4378,0.6000061,4.056396,0.6000061
178.3684,4.647456,165.3324,1,4.695567,1
208.9911,0.7193012,159.8343,0.1346436,0.7196757,0.1270447
206.8835,0.546483,157.0085,0.1437378,0.5467677,0.1372223
331.8347,3.116195,156.4549,0.6000061,3.569485,0.6000061
193.3548,4.260964,162.8606,1,4.305074,1
199.1965,5.464212,164.9858,1,5.520779,1
267.975,3.492918,165.9572,0.6000061,4.001008,0.6000061
386.3312,0.5983513,163.5622,0.1277771,0.5986629,0.1352997
361.0508,5.425182,159.389,1,5.481344,1
303.2733,4.03884,162.5454,0.4899902,4.513999,0.4900055
177.3594,3.874382,153.6632,0.4900055,4.330191,0.4900055
237.6126,2.925489,156.1193,0.4900055,3.269665,0.4900055
207.4892,4.33891,147.7172,1,4.383826,1
170.5742,5.05986,147.9002,1,5.11224,1
208.0707,3.270437,158.6394,0.6000061,3.746164,0.6000061
267.7556,3.493476,157.6001,0.6000061,4.001647,0.6000061
228.3748,0.6315378,149.9277,0.1645355,0.6318667,0.1641388
276.7812,5.425337,162.6224,1,5.481501,1
430.8329,4.108792,161.4842,0.4899902,4.592179,0.4900055
391.8143,0.5218672,157.4979,0.1409912,0.522139,0.1341248
288.216,6.23887,161.0255,1,6.303455,1
184.8911,0.4562901,155.9723,0.1479797,0.4565277,0.1530304
344.8315,6.234946,155.2795,1,6.299491,1
258.2971,0.4618317,151.7005,0.1436462,0.4620723,0.1493225
189.4648,3.596788,150.3829,0.4900055,4.019939,0.4900055
362.776,3.454555,159.1709,0.4899902,3.860974,0.4900055
417.757,0.4149542,159.521,0.118042,0.4151703,0.1264191
348.8719,3.513175,158.4609,0.4899902,3.92649,0.4900055
334.2566,2.947603,159.1264,0.4899902,3.29438,0.4900055
167.5603,4.553145,156.7613,1,4.60028,1
275.5873,4.720214,153.2534,0.6000061,5.406829,0.6000061
262.1448,5.562606,155.9086,1,5.62019,1
314.4772,3.820207,161.3183,1,3.859754,1
192.5404,2.877919,155.3555,0.4900055,3.216498,0.4900055
286.0112,3.971866,155.7943,0.4899902,4.439143,0.4900055
232.5494,5.714753,159.197,1,5.773912,1
371.4567,5.460139,164.538,1,5.516663,1
378.9918,3.438377,163.3608,0.6000061,3.938533,0.6000061
367.0825,0.6458434,160.8512,0.1622314,0.6461798,0.1638489
287.4588,0.6805182,158.5368,0.1526184,0.6808726,0.1568756
386.4802,2.497274,161.054,0.4899902,2.791071,0.4900055
247.2597,2.702157,154.2154,0.4900055,3.020058,0.4900055
255.537,0.6693643,152.0963,0.1600952,0.6697129,0.1625214
340.9874,4.382062,158.5503,0.4899902,4.897599,0.4900055
290.8765,4.383662,162.8783,0.6000061,5.021323,0.6000061
334.0259,3.974181,162.1886,0.6000061,4.552278,0.6000061
410.6361,4.458658,166.4962,1,4.504814,1
235.9235,2.697644,152.0103,0.6000061,3.090051,0.6000061
247.9852,4.510942,148.1852,1,4.557639,1
352.7581,4.029493,161.3157,0.6000061,4.615635,0.6000061
285.8214,0.4289378,150.6985,0.1157227,0.4291612,0.1242828
470.282,0.5270972,164.3557,0.1612244,0.5273717,0.1582489
295.83,3.707262,157.0669,0.4899902,4.14341,0.4900055
231.1538,4.805091,153.3215,0.6000061,5.504052,0.6000061
316.0369,2.840631,152.4331,0.6000061,3.253838,0.6000061
413.8099,4.588237,164.4283,1,4.635736,1
250.568,4.717233,166.345,0.6000061,5.403415,0.6000061
301.4245,5.329955,159.1779,1,5.385131,1
314.8715,5.720322,158.0655,1,5.779539,1
250.4477,3.74031,162.9757,0.6000061,4.284387,0.6000061
310.9916,4.361147,165.5089,0.6000061,4.995532,0.6000061
206.5605,0.5827018,147.065,0.1644135,0.5830053,0.1644287
223.8641,2.773291,159.6116,0.6000061,3.176702,0.6000061
236.322,0.7228808,155.6432,0.1495361,0.7232573,0.1543274
224.4664,3.179739,148.8376,0.4900055,3.553826,0.4900055
319.2634,4.727176,157.3019,0.6000061,5.414804,0.6000061
412.875,4.437208,161.6304,0.6000061,5.082657,0.6000061
168.1759,4.760211,161.0455,1,4.809489,1
454.0816,3.726718,164.4956,1,3.765297,1
332.2433,0.5733551,158.8489,0.1232605,0.5736537,0.1312103
261.4959,2.858558,157.9948,0.6000061,3.274372,0.6000061
256.075,2.648925,150.7438,0.4899902,2.960563,0.4900055
166.5617,3.663023,152.7999,0.6000061,4.195856,0.6000061
181.5651,4.360973,154.7571,0.4900055,4.874029,0.4900055
226.7351,2.679412,164.6997,0.4900055,2.994637,0.4900055
240.4475,2.561442,153.5367,0.4900055,2.862788,0.4900055
177.1384,0.6410365,154.9697,0.1134949,0.6413703,0.1222534
240.4486,0.7189565,150.4078,0.1404266,0.7193309,0.1334991
356.2987,6.171486,165.276,1,6.235373,1
267.8887,3.220634,152.2118,0.4899902,3.599533,0.4900055
354.1621,0.5526458,160.1968,0.1643982,0.5529336,0.1633759
366.5407,4.377534,161.9066,0.6000061,5.014302,0.6000061
233.0881,4.05613,159.3147,0.4900055,4.533322,0.4900055
191.0382,3.69587,145.3805,1,3.73413,1
421.7626,0.4721861,160.9795,0.1602173,0.4724321,0.1568909
302.1882,3.559162,164.6794,1,3.596006,1
426.8022,2.855329,160.0863,0.6000061,3.270673,0.6000061
262.7713,3.839608,163.0814,0.6000061,4.398129,0.6000061
279.3802,3.718948,160.9415,0.6000061,4.259916,0.6000061
327.8367,3.766684,156.3367,0.6000061,4.314597,0.6000061
194.205,2.958255,154.5526,0.6000061,3.388571,0.6000061
381.3739,4.469592,164.15,1,4.515862,1
336.9023,2.72283,-32.76343,5.853516,2.72283,13.25171
292.6758,3.811961,-29.34888,13.33301,3.811961,8.373779
362.6741,3.811961,-25.20264,21.38159,3.811961,9.268066
494.3782,3.811961,-30.64966,5.121826,3.811961,5.284424
293.7327,3.811961,-52.84424,10.32495,3.811961,5.52832
211.5396,4.356527,-126.9075,5.853516,4.356527,15.04028
421.697,4.356527,-56.01489,10.16235,4.356527,5.772217
422.3474,4.901093,111.7859,5.934814,4.901093,12.92651
417.1443,4.901093,66.25854,10.97534,4.901093,5.934814
491.2888,4.901093,-41.4624,8.211182,4.901093,5.690918
494.1343,4.901093,-94.14404,5.365723,4.901093,5.52832
429.9895,4.901093,-98.04639,15.36548,4.901093,6.341309
430.6399,4.901093,-108.6152,15.20288,4.901093,5.853516
430.4773,4.901093,-76.90869,17.80444,4.901093,6.178711
430.0708,4.901093,-87.47754,16.74756,4.901093,5.853516
421.8596,4.901093,-44.95825,11.13794,4.901093,5.284424
314.3013,4.901093,106.9893,5.853516,4.901093,12.35742
293.001,4.901093,101.2983,6.503906,4.901093,17.39795
486.98,4.901093,123.371,12.52002,4.901093,6.300659
291.4563,4.901093,61.13672,15.85327,4.901093,6.016113
490.8823,4.901093,36.58447,8.617676,4.901093,6.178711
303.5698,4.901093,105.7698,5.853516,4.901093,11.78833
204.4666,4.901093,97.3147,6.097412,4.901093,14.71509
229.8318,4.901093,68.37231,16.50366,4.901093,6.097412
203.8975,4.901093,7.235596,5.365723,4.901093,9.674561
193.8164,4.901093,99.26587,5.853516,4.901093,13.08911
225.3604,4.901093,97.72119,6.178711,4.901093,15.77197
452.2654,4.901093,25.28394,6.747803,4.901093,13.25171
465.5984,4.901093,26.01563,6.585205,4.901093,13.33301
453.9727,4.901093,111.6233,6.016113,4.901093,15.36548
331.2927,4.901093,-117.6394,5.609619,4.901093,16.17847
295.196,4.901093,-42.27539,13.9021,4.901093,6.016113
370.804,4.901093,-111.9485,16.66626,4.901093,5.934814
326.4961,4.901093,-34.4707,6.016113,4.901093,14.95898
366.8203,4.901093,-38.21045,16.09717,4.901093,5.853516
297.8789,4.901093,-63.25049,16.58496,4.901093,6.178711
341.3738,4.901093,-116.4199,6.097412,4.901093,15.60938
420.071,4.901093,31.78784,13.08911,4.901093,7.072998
173.6543,4.901093,-59.83594,7.154297,4.901093,5.52832
464.4602,4.901093,109.6721,6.097412,4.901093,17.64185
201.2146,4.901093,-128.7773,5.934814,4.901093,13.8208
419.1768,4.901093,44.79565,13.33301,4.901093,6.9104
240.8884,4.901093,-87.64014,14.38989,4.901093,6.178711
432.7537,4.901093,109.4282,5.772217,4.901093,16.42236
372.999,4.901093,-164.9553,17.56055,4.901093,1.544678
423.4856,5.445659,77.31519,17.64185,5.445659,6.26001
456.6555,5.445659,-33.33252,6.26001,5.445659,21.62549
437.9974,5.445659,-162.7603,21.42224,5.445659,3.739746
366.6577,5.445659,44.79565,11.54443,5.445659,5.772217
293.5701,5.445659,39.91772,16.01587,5.445659,5.934814
422.1848,5.445659,-34.7959,11.62573,5.445659,5.853516
290.8059,5.445659,18.86133,13.25171,5.445659,5.690918
364.1375,5.445659,96.82691,13.7395,5.445659,6.097412
422.3474,5.445659,56.09619,16.50366,5.445659,5.853516
292.6758,5.445659,50.40527,16.25977,5.445659,6.016113
360.3977,5.445659,22.76367,19.26782,5.445659,6.178711
362.6741,5.445659,12.19482,18.12964,5.445659,6.341309
358.9343,5.445659,112.5176,17.15405,5.445659,11.21924
289.3425,5.445659,71.70557,12.92651,5.445659,5.853516
234.3845,5.445659,47.15332,13.08911,5.445659,5.853516
168.6138,5.445659,64.59192,2.11377,5.445659,5.325073
183.4102,5.445659,95.93262,6.178711,5.445659,15.93457
167.3943,5.445659,34.34875,0.8942871,5.445659,2.398315
486.0044,5.445659,59.79529,13.49561,5.445659,5.812866
232.2708,5.445659,57.88477,14.22729,5.445659,6.016113
172.6787,5.445659,97.55859,5.690918,5.445659,11.21924
193.4099,5.445659,8.211182,5.772217,5.445659,12.76392
235.9292,5.445659,15.60938,14.95898,5.445659,6.016113
167.3943,5.445659,94.55054,0.8942871,5.445659,15.60938
490.5571,5.445659,48.49475,8.942871,5.445659,6.707153
234.9536,5.445659,36.74707,13.8208,5.445659,5.853516
167.7195,5.445659,44.87695,1.219482,5.445659,2.76416
460.7205,5.445659,-114.2249,5.772217,5.445659,13.25171
434.6235,5.445659,-120.8914,19.67432,5.445659,8.373779
369.8284,5.445659,-48.6167,14.55249,5.445659,6.178711
488.0369,5.445659,102.2333,11.46313,5.445659,5.975464
370.3975,5.445659,-59.26685,14.47119,5.445659,5.934814
367.1455,5.445659,-80.32324,17.56055,5.445659,6.178711
489.2563,5.445659,70.48608,10.24365,5.445659,5.609619
477.9558,5.445659,-17.56055,6.747803,5.445659,7.154297
492.5083,5.445659,-52.03125,6.991699,5.445659,5.52832
373.1616,5.445659,-101.2983,13.6582,5.445659,6.016113
300.3992,5.445659,-105.3633,15.36548,5.445659,6.016113
242.5144,5.445659,-56.01489,10.16235,5.445659,5.447021
241.9453,5.445659,-45.44604,10.40625,5.445659,5.447021
240.1567,5.445659,-66.74634,13.33301,5.445659,5.447021
240.9697,5.445659,-108.6152,15.77197,5.445659,5.853516
206.9055,5.445659,-43.82007,6.097412,5.445659,16.50366
239.9941,5.445659,-98.20898,15.28418,5.445659,5.690918
244.2217,5.445659,-118.9402,13.33301,5.445659,5.609619
488.2808,5.445659,91.37988,11.21924,5.445659,6.016113
466.574,5.445659,-26.17822,6.26001,5.445659,14.79639
171.5405,5.445659,-36.50317,5.040527,5.445659,8.373779
471.208,5.445659,-113.2493,5.853516,5.445659,14.55249
487.7117,5.445659,112.5989,11.78833,5.445659,5.772217
414.2175,5.990225,87.23364,9.02417,5.990225,5.609619
313.8135,5.990225,-27.31641,7.316895,5.990225,7.804688
294.7896,5.990225,-95.11963,8.29248,5.990225,5.690918
369.0967,5.990225,-124.875,17.88574,5.990225,8.29248
171.7844,5.990225,-49.59229,5.284424,5.990225,5.365723
364.0562,5.990225,65.60815,13.33301,5.990225,5.772217
492.9961,5.990225,-17.39795,6.503906,5.990225,8.29248
184.467,5.990225,-35.52759,6.585205,5.990225,8.048584
492.6709,5.990225,-104.7942,6.829102,5.990225,5.609619
492.5083,5.990225,-62.4375,6.991699,5.990225,5.690918
239.5876,5.990225,-31.95044,14.0647,5.990225,9.02417
409.5022,5.990225,110.2412,8.373779,5.990225,15.60938
487.3865,5.990225,20.28406,12.11353,5.990225,8.251831
489.2563,5.990225,80.81104,10.24365,5.990225,5.690918
371.373,5.990225,-90.97339,14.47119,5.990225,5.772217
496.4106,5.990225,-83.5752,3.089355,5.990225,5.203125
362.5928,5.990225,33.90161,14.63379,5.990225,5.934814
301.8625,5.990225,-115.8508,16.82886,5.990225,6.26001
169.5894,5.990225,4.14624,3.089355,5.990225,7.072998
339.3413,5.990225,-165.687,10.08105,5.990225,0.8129883
181.459,5.990225,3.983643,7.479492,5.990225,9.674561
361.7798,5.990225,75.52661,15.12158,5.990225,5.609619
238.2056,5.990225,99.50977,8.455078,5.990225,16.58496
361.0481,5.990225,85.85156,15.69067,5.990225,6.178711
424.4612,6.534791,17.39795,18.12964,6.534791,9.268066
489.988,6.534791,-118.0459,9.511963,6.534791,8.455078
428.77,6.534791,-66.33984,17.72314,6.534791,6.178711
363.4058,6.534791,55.2019,14.146,6.534791,5.609619
322.106,6.534791,20.9751,7.479492,6.534791,16.42236
292.5945,6.534791,29.67407,14.87769,6.534791,5.934814
334.3008,6.534791,20.08081,5.853516,6.534791,14.38989
296.4968,6.534791,7.885986,19.75562,6.534791,7.072998
214.8728,6.534791,96.01392,5.934814,6.534791,17.64185
230.4009,6.534791,3.902344,21.30029,6.534791,7.154297
300.7244,6.534791,-84.22559,15.20288,6.534791,6.016113
369.0967,6.534791,-69.83569,15.12158,6.534791,5.934814
173.8982,6.534791,-70.36414,7.398193,6.534791,5.487671
175.4429,6.534791,-80.64844,8.942871,6.534791,5.690918
196.418,6.534791,-46.42163,5.853516,6.534791,19.10522
236.8235,6.534791,-77.15259,17.15405,6.534791,5.772217
299.9927,7.079357,-73.57544,15.12158,7.079357,5.934814
302.269,7.079357,-128.9399,17.07275,7.079357,8.455078
279.9932,7.079357,97.55859,9.105469,7.079357,21.46289
489.4189,7.079357,-73.53479,10.08105,7.079357,5.975464
328.2847,7.079357,102.9243,7.316895,7.079357,17.88574
338.0405,1.633698,115.1191,4.227539,1.633698,5.040527
219.1003,1.633698,-33.65771,7.235596,1.633698,7.64209
322.675,1.633698,-127.5579,3.983643,1.633698,7.560791
241.5388,1.633698,77.64038,4.959229,1.633698,3.658447
226.4985,1.633698,76.98999,5.52832,1.633698,3.821045
234.3845,1.633698,26.34082,15.52808,1.633698,6.016113
177.3127,1.633698,20.7312,10.81274,1.633698,8.048584
341.9429,1.633698,12.76392,2.276367,1.633698,3.983643
448.8508,1.633698,-20.8125,2.357666,1.633698,7.479492
444.2981,1.633698,20.4873,2.520264,1.633698,6.341309
443.4851,1.633698,108.4526,6.26001,1.633698,17.39795
181.2964,1.633698,-119.7532,14.79639,1.633698,24.14576
427.957,6.534791,-21.0564,19.34912,6.534791,9.186768
238.856,7.079357,-133.3301,19.83691,7.079357,9.105469
427.5099,0,-493.5652,23.12952,0,5.934814
432.6032,2.561285,-493.7383,0.4899902,2.862612,0.4899902
419.4837,4.294152,-495.5609,0.6000061,4.918791,0.6000061
434.569,5.229746,-491.8221,1,5.283885,1
442.4977,0.5347852,-493.5008,0.1605225,0.5350636,0.1628113
434.5152,0.6933747,-493.5822,0.1588745,0.6937358,0.1616821
427.739,0.7309048,-493.2605,0.1377869,0.7312855,0.1442261
433.9259,0.7079617,-498.7428,0.1539917,0.7083304,0.1491394
414.8253,3.965996,-492.8758,0.4899902,4.432583,0.4899902
407.2404,2.84168,-496.6695,0.6000061,3.255039,0.6000061
445.3192,3.984787,-498.9232,0.4899902,4.453586,0.4899902
254.4653,1.633698,-473.4031,14.63379,1.633698,14.87769
377.3892,2.72283,-440.2332,11.21924,2.72283,13.9021
302.9194,4.356527,-174.1421,13.33301,4.356527,6.341309
308.8542,4.356527,-311.1306,12.43872,4.356527,5.934814
307.147,4.356527,-226.905,15.28418,4.356527,5.772217
310.4802,4.356527,-321.6995,13.7395,4.356527,5.772217
309.342,4.356527,-300.6431,13.7395,4.356527,5.853516
177.5566,4.356527,-308.2445,11.05664,4.356527,5.975464
304.708,4.356527,-343.6501,7.967285,4.356527,5.772217
177.1501,4.356527,-318.854,10.65015,4.356527,5.52832
183.8167,4.356527,-370.804,14.38989,4.356527,6.097412
186.2556,4.356527,-349.585,18.29224,4.356527,6.341309
177.7192,4.356527,-265.8472,11.21924,4.356527,5.853516
177.9631,4.356527,-329.179,11.46313,4.356527,5.772217
431.9407,4.901093,-213.4094,11.30054,4.901093,5.934814
434.2983,4.901093,-245.1973,11.38184,4.901093,5.52832
307.8787,4.901093,-357.4709,9.999756,4.901093,5.772217
307.96,4.901093,-331.9431,10.56885,4.901093,5.609619
308.5291,4.901093,-279.5867,14.38989,4.901093,6.097412
309.5859,4.901093,-290.2368,14.47119,4.901093,5.690918
378.7712,4.901093,-254.7905,14.87769,4.901093,6.178711
306.0901,4.901093,-258.6116,12.76392,4.901093,5.934814
381.4541,4.901093,-201.7024,11.38184,4.901093,5.772217
373.2836,4.901093,-171.7031,17.76379,4.901093,5.203125
349.585,4.901093,-352.9995,5.690918,4.901093,12.68262
309.7485,4.901093,-373.1616,10.89404,4.901093,7.967285
306.4153,4.901093,-269.0991,12.92651,4.901093,5.853516
305.3584,4.901093,-248.0427,13.00781,4.901093,6.097412
204.4666,4.901093,-188.6946,6.097412,4.901093,15.69067
178.6948,4.901093,-255.2783,12.19482,4.901093,5.853516
179.1013,4.901093,-244.7501,12.60132,4.901093,5.894165
178.207,4.901093,-202.5967,11.70703,4.901093,5.853516
177.7192,4.901093,-213.2062,11.21924,4.901093,5.894165
175.1177,4.901093,-339.7478,8.455078,4.901093,5.772217
178.6135,4.901093,-297.5131,12.11353,4.901093,5.650269
214.8728,4.901093,-185.3613,5.934814,4.901093,12.19482
175.0364,4.901093,-276.7412,8.536377,4.901093,5.690918
251.0508,4.901093,-198.4504,8.129883,4.901093,5.609619
176.0933,4.901093,-181.1744,9.593262,4.901093,5.894165
382.9988,5.445659,-286.0093,12.92651,5.445659,5.853516
304.5454,5.445659,-195.2798,14.79639,5.445659,6.178711
338.2844,5.445659,-358.2026,6.422607,5.445659,11.21924
378.6899,5.445659,-191.4587,12.52002,5.445659,5.934814
375.2754,5.445659,-223.1653,17.72314,5.445659,5.934814
377.7957,5.445659,-180.9712,13.7395,5.445659,6.016113
305.521,5.445659,-216.5801,15.44678,5.445659,6.178711
304.8706,5.445659,-205.9299,14.95898,5.445659,6.097412
438.6072,5.445659,-177.2314,21.70679,5.445659,10.73145
431.209,5.445659,-203.1658,11.38184,5.445659,5.447021
435.2739,5.445659,-276.9851,11.38184,5.445659,5.772217
432.835,5.445659,-266.1724,8.780273,5.445659,5.690918
435.5178,5.445659,-255.6035,11.62573,5.445659,5.690918
303.8137,5.445659,-184.7922,14.87769,5.445659,5.934814
383.8118,5.445659,-296.5781,13.25171,5.445659,5.853516
305.2771,5.445659,-237.4739,12.92651,5.445659,5.934814
381.2915,5.445659,-307.147,15.93457,5.445659,6.178711
327.7969,5.445659,-360.8855,4.715332,5.445659,10.16235
181.9468,5.445659,-360.3977,14.47119,5.445659,5.934814
252.9207,5.445659,-261.7009,11.62573,5.445659,5.772217
177.6379,5.445659,-287.0662,11.13794,5.445659,5.609619
178.207,5.445659,-191.9872,11.70703,5.445659,5.975464
252.6768,5.445659,-272.1072,12.84521,5.445659,5.772217
244.6282,5.445659,-176.9062,16.17847,5.445659,6.666504
179.5078,5.445659,-223.6531,13.00781,5.445659,5.934814
246.3354,5.445659,-209.2632,16.42236,5.445659,6.178711
246.9045,5.445659,-188.1255,14.87769,5.445659,6.016113
253.4084,5.445659,-240.4819,9.837158,5.445659,5.690918
172.0283,5.445659,-234.4658,5.52832,5.445659,5.52832
252.4329,5.445659,-251.0508,11.62573,5.445659,6.016113
257.2295,5.990225,-324.6262,11.05664,5.990225,5.772217
378.6086,5.990225,-232.9211,15.20288,5.990225,5.609619
257.8799,5.990225,-335.0325,11.05664,5.990225,5.772217
252.2703,5.990225,-282.5947,11.95093,5.990225,5.853516
